Provider ID,HCAHPS Question,Patient Survey Star Rating
50248,Recommend hospital - star rating,3
50254,Summary star rating,3
50254,Cleanliness - star rating,4
50254,Nurse communication - star rating,4
50254,Doctor communication - star rating,3
50254,Staff responsiveness - star rating,3
50254,Communication about medicines - star rating,4
50254,Discharge information - star rating,3
50254,Care transition - star rating,3
50254,Overall hospital rating - star rating,4
50254,Quietness - star rating,2
50254,Recommend hospital - star rating,4
50257,Summary star rating,1
50257,Cleanliness - star rating,2
50257,Nurse communication - star rating,1
50257,Doctor communication - star rating,1
50257,Staff responsiveness - star rating,1
50257,Communication about medicines - star rating,1
50257,Discharge information - star rating,1
50257,Care transition - star rating,2
50257,Overall hospital rating - star rating,1
50257,Quietness - star rating,1
50257,Recommend hospital - star rating,1
50261,Summary star rating,3
50261,Cleanliness - star rating,3
50261,Nurse communication - star rating,3
50261,Doctor communication - star rating,3
50261,Staff responsiveness - star rating,3
50261,Communication about medicines - star rating,3
50261,Discharge information - star rating,3
50261,Care transition - star rating,2
50261,Overall hospital rating - star rating,3
50261,Quietness - star rating,2
50261,Recommend hospital - star rating,2
50262,Summary star rating,4
50262,Cleanliness - star rating,3
50262,Nurse communication - star rating,4
50262,Doctor communication - star rating,4
50262,Staff responsiveness - star rating,3
50262,Communication about medicines - star rating,3
50262,Discharge information - star rating,3
50262,Care transition - star rating,4
50262,Overall hospital rating - star rating,5
50262,Quietness - star rating,2
50262,Recommend hospital - star rating,5
50272,Summary star rating,3
50272,Cleanliness - star rating,3
50272,Nurse communication - star rating,3
50272,Doctor communication - star rating,3
50272,Staff responsiveness - star rating,3
50272,Communication about medicines - star rating,3
50272,Discharge information - star rating,3
50272,Care transition - star rating,3
50272,Overall hospital rating - star rating,4
50272,Quietness - star rating,2
50272,Recommend hospital - star rating,4
50276,Summary star rating,3
50276,Cleanliness - star rating,2
50276,Nurse communication - star rating,2
50276,Doctor communication - star rating,3
50276,Staff responsiveness - star rating,2
50276,Communication about medicines - star rating,3
50276,Discharge information - star rating,3
50276,Care transition - star rating,3
50276,Overall hospital rating - star rating,3
50276,Quietness - star rating,1
50276,Recommend hospital - star rating,2
50278,Summary star rating,3
50278,Cleanliness - star rating,3
50278,Nurse communication - star rating,3
50278,Doctor communication - star rating,3
50278,Staff responsiveness - star rating,4
50278,Communication about medicines - star rating,3
50278,Discharge information - star rating,3
50278,Care transition - star rating,4
50278,Overall hospital rating - star rating,4
50278,Quietness - star rating,2
50278,Recommend hospital - star rating,4
50279,Summary star rating,3
50279,Cleanliness - star rating,3
50279,Nurse communication - star rating,4
50279,Doctor communication - star rating,2
50279,Staff responsiveness - star rating,4
50279,Communication about medicines - star rating,3
50279,Discharge information - star rating,2
50279,Care transition - star rating,2
50279,Overall hospital rating - star rating,3
50279,Quietness - star rating,3
50279,Recommend hospital - star rating,2
50280,Summary star rating,2
50280,Cleanliness - star rating,2
50280,Nurse communication - star rating,2
50280,Doctor communication - star rating,2
50280,Staff responsiveness - star rating,2
50280,Communication about medicines - star rating,3
50280,Discharge information - star rating,3
50280,Care transition - star rating,2
50280,Overall hospital rating - star rating,2
50280,Quietness - star rating,1
50280,Recommend hospital - star rating,3
50281,Summary star rating,2
50281,Cleanliness - star rating,3
50281,Nurse communication - star rating,2
50281,Doctor communication - star rating,2
50281,Staff responsiveness - star rating,2
50281,Communication about medicines - star rating,2
50281,Discharge information - star rating,3
50281,Care transition - star rating,2
50281,Overall hospital rating - star rating,2
50281,Quietness - star rating,1
50281,Recommend hospital - star rating,2
50283,Summary star rating,4
50283,Cleanliness - star rating,3
50283,Nurse communication - star rating,4
50283,Doctor communication - star rating,4
50283,Staff responsiveness - star rating,3
50283,Communication about medicines - star rating,3
50283,Discharge information - star rating,4
50283,Care transition - star rating,4
50283,Overall hospital rating - star rating,4
50283,Quietness - star rating,2
50283,Recommend hospital - star rating,4
50289,Summary star rating,3
50289,Cleanliness - star rating,3
50289,Nurse communication - star rating,3
50289,Doctor communication - star rating,3
50289,Staff responsiveness - star rating,2
50289,Communication about medicines - star rating,3
50289,Discharge information - star rating,3
50289,Care transition - star rating,3
50289,Overall hospital rating - star rating,2
50289,Quietness - star rating,2
50289,Recommend hospital - star rating,2
50290,Summary star rating,3
50290,Cleanliness - star rating,3
50290,Nurse communication - star rating,3
50290,Doctor communication - star rating,3
50290,Staff responsiveness - star rating,2
50290,Communication about medicines - star rating,2
50290,Discharge information - star rating,2
50290,Care transition - star rating,3
50290,Overall hospital rating - star rating,4
50290,Quietness - star rating,3
50290,Recommend hospital - star rating,4
50291,Summary star rating,4
50291,Cleanliness - star rating,3
50291,Nurse communication - star rating,4
50291,Doctor communication - star rating,4
50291,Staff responsiveness - star rating,4
50291,Communication about medicines - star rating,3
50291,Discharge information - star rating,4
50291,Care transition - star rating,4
50291,Overall hospital rating - star rating,4
50291,Quietness - star rating,3
50291,Recommend hospital - star rating,4
50292,Summary star rating,1
50292,Cleanliness - star rating,1
50292,Nurse communication - star rating,1
50292,Doctor communication - star rating,2
50292,Staff responsiveness - star rating,1
50292,Communication about medicines - star rating,1
50292,Discharge information - star rating,2
50292,Care transition - star rating,1
50292,Overall hospital rating - star rating,1
50292,Quietness - star rating,1
50292,Recommend hospital - star rating,2
50295,Summary star rating,2
50295,Cleanliness - star rating,2
50295,Nurse communication - star rating,3
50295,Doctor communication - star rating,2
50295,Staff responsiveness - star rating,2
50295,Communication about medicines - star rating,3
50295,Discharge information - star rating,2
50295,Care transition - star rating,2
50295,Overall hospital rating - star rating,3
50295,Quietness - star rating,1
50295,Recommend hospital - star rating,3
50296,Summary star rating,3
50296,Cleanliness - star rating,3
50296,Nurse communication - star rating,3
50296,Doctor communication - star rating,3
50296,Staff responsiveness - star rating,3
50296,Communication about medicines - star rating,3
50296,Discharge information - star rating,3
50296,Care transition - star rating,2
50296,Overall hospital rating - star rating,3
50296,Quietness - star rating,2
50296,Recommend hospital - star rating,2
50298,Summary star rating,2
50298,Cleanliness - star rating,2
50298,Nurse communication - star rating,3
50298,Doctor communication - star rating,2
50298,Staff responsiveness - star rating,2
50298,Communication about medicines - star rating,2
50298,Discharge information - star rating,2
50298,Care transition - star rating,2
50298,Overall hospital rating - star rating,3
50298,Quietness - star rating,3
50298,Recommend hospital - star rating,2
50300,Summary star rating,2
50300,Cleanliness - star rating,1
50300,Nurse communication - star rating,2
50300,Doctor communication - star rating,2
50300,Staff responsiveness - star rating,2
50300,Communication about medicines - star rating,2
50300,Discharge information - star rating,3
50300,Care transition - star rating,3
50300,Overall hospital rating - star rating,2
50300,Quietness - star rating,1
50300,Recommend hospital - star rating,3
50301,Summary star rating,3
50301,Cleanliness - star rating,3
50301,Nurse communication - star rating,3
50301,Doctor communication - star rating,3
50301,Staff responsiveness - star rating,3
50301,Communication about medicines - star rating,3
50301,Discharge information - star rating,4
50301,Care transition - star rating,2
50301,Overall hospital rating - star rating,3
50301,Quietness - star rating,1
50301,Recommend hospital - star rating,2
50305,Summary star rating,2
50305,Cleanliness - star rating,1
50305,Nurse communication - star rating,2
50305,Doctor communication - star rating,2
50305,Staff responsiveness - star rating,1
50305,Communication about medicines - star rating,2
